Project Name,Package Name,Type Name,Code Smell
dbeaver,org.jkiss.dbeaver.slf4j,DBeaverLogServiceProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.slf4j,DBeaverLogServiceProvider,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.slf4j,SLFLogger,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.slf4j,SLFLogger,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tasks.nativetool,AbstractImportSettings,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.nativetool,AbstractImportSettings,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.tasks.nativetool,AbstractNativeToolHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.nativetool,AbstractNativeToolHandler,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tasks.nativetool,DumpJob,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.nativetool,DumpCopierJob,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.nativetool,TextFileTransformerJob,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.nativetool,BinaryFileTransformerJob,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.nativetool,NullReaderJob,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.nativetool,AbstractNativeToolSettings,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tasks.nativetool,AbstractScriptExecuteSettings,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.nativetool,ExportSettingsExtension,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.nativetool,NativeToolUtils,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tasks.nativetool.messages,NativeToolMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool,AbstractNativeExportWizard,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool,AbstractNativeExportWizard,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool,AbstractNativeImportExportWizard,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool,AbstractNativeScriptExecuteWizard,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool,AbstractNativeScriptExecuteWizard,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool,AbstractNativeToolWizard,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool,AbstractNativeToolWizardPage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool,CheckListener,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool,NativeSQLScriptExecutor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool,NativeToolConfigPanel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool,NativeToolWizardDialog,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool,NativeToolWizardPageLog,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool,LogReaderJob,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool,NullReaderJob,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool,LogConsoleViewer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.nativetool.internal,TaskNativeUIMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tasks.ui.sql.internal,TasksSQLUIMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tasks.ui.sql,SQLToolTaskConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.sql,SQLToolTaskWizard,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tasks.ui.sql,SQLTaskExecutor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.sql,SQLToolTaskWizardPageSettings,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tasks.ui.sql,SQLToolTaskWizardPageStatus,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tasks.ui.sql,DummyLoadService,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui,DBTTaskConfigPanelProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui,ExecuteToolHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui,TaskFeatures,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui,TaskFeatures,Broken Modularization
dbeaver,org.jkiss.dbeaver.tasks.ui,OpenToolsEditorAction,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui,DataSourceEditorInput,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui,RecentTasksMenuContributor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui,TaskPropertyTester,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui,TaskPropertyTester,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tasks.ui,ToolsPropertyTester,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui,ToolsPropertyTester,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tasks.ui.handlers,TaskClearHistoryHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.internal,TaskUIMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tasks.ui.internal,TaskUIViewBundle,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.internal,TaskUIViewBundle,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tasks.ui.internal,TaskUIViewMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tasks.ui.registry,TaskUIRegistry,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tasks.ui.wizard,NewTaskConfigurationWizard,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.wizard,NewTaskConfigurationWizard,Missing Hierarchy
dbeaver,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationVoidPage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationSettingsStub,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationSettingsStub,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizard,Missing Hierarchy
dbeaver,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizard,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizard,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardDialog,Missing Hierarchy
dbeaver,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageSettings,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.wizard,TaskConfigurationWizardPageTask,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tasks.ui.wizard,TaskWizardExecutor,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.tools.registry,ToolDescriptor,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.registry,ToolCommandRef,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.registry,ToolCommandRef,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.registry,ToolGroupDescriptor,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.registry,ToolsRegistry,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.registry,ToolsRegistry,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tasks.ui.view,DatabaseTasksSelectorDialog,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,DatabaseTasksTree,Missing Hierarchy
dbeaver,org.jkiss.dbeaver.tasks.ui.view,DatabaseTasksTree,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TreeListContentProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TreeListContentProvider,Missing Hierarchy
dbeaver,org.jkiss.dbeaver.tasks.ui.view,NamedObjectPatternFilter,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TaskLabelProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,DatabaseTasksView,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tasks.ui.view,DatabaseTasksView,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tasks.ui.view,DatabaseTasksView,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TreeRunContentProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,NamedObjectPatternFilter,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TaskCategoryNode,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TaskRunLabelProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TaskRunLabelProviderEx,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TaskRunLabelProviderEx,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,ViewRunLogAction,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,DeleteRunLogAction,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,ClearRunLogAction,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,OpenRunLogFolderAction,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,Data,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TaskFolderRenameHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TaskHandlerCopy,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TaskHandlerCreate,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TaskHandlerDelete,Imperative Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TaskHandlerDelete,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TaskHandlerEdit,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TaskHandlerFolderCreate,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TaskHandlerGroupBy,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TaskHandlerProperties,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.view,TaskHandlerRefresh,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.team.git.ui,Activator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.team.git.ui.handlers,GITCommandIds,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.team.git.ui.handlers,GITCommandIds,Broken Modularization
dbeaver,org.jkiss.dbeaver.team.git.ui.handlers,GITCommitHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.team.git.ui.handlers,GITCommitHandler,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.team.git.ui.handlers,GITHistoryHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.team.git.ui.handlers,GITHistoryHandler,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.team.git.ui.handlers,GITUpdateHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.team.git.ui.handlers,GITUpdateHandler,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.team.git.ui.handlers,ProjectCloneHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.team.git.ui.handlers,ProjectShareHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.team.git.ui.internal,GITMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui,AbstractPartListener,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,ActionUtils,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ui,CompositeSelectionProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,CustomWorkbookEditorsHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,DefaultViewerToolTipSupport,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,DialogSettingsDelegate,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,DialogSettingsDelegate,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ui,DynamicFindReplaceTarget,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,EmptyAction,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,IActionConstants,Broken Modularization
dbeaver,org.jkiss.dbeaver.ui,IActiveWorkbenchPart,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,IColumnTextProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,ICompositeDialogPageContainer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,ICustomActionsProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,IDataSourceConnectionEditor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,IDataSourceConnectionTester,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,IDialogPageProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,IHelpContextIdProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,IHelpContextIds,Broken Modularization
dbeaver,org.jkiss.dbeaver.ui,ILabelProviderEx,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,ILazyLabelProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,INestedEditorSite,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,IProgressControlProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,IPropertyChangeReflector,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,ISingleControlEditor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,LazyLabelProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,LazyLabelProvider,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui,LoadingJob,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui,LoadFinisher,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,LoadingUIJob,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,MenuCreator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,ProxyPageSite,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,ProxyWorkbenchPart,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,SharedTextColors,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui,TableToolTip,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,UIColors,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui,UIConfirmation,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui,UIConfirmation,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui,UIFonts,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ui,UIFonts,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui,UIIcon,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui,UIIcon,Broken Modularization
dbeaver,org.jkiss.dbeaver.ui,UIStyles,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui,UIUtils,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui,UIUtils,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui,UIUtils,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ui,UIUtils,Hub-like Modularization
dbeaver,org.jkiss.dbeaver.ui,DataEditorFeatures,Broken Modularization
dbeaver,org.jkiss.dbeaver.ui.contentassist,ContentAssistLabelProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.contentassist,ContentProposalExt,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.contentassist,SmartTextContentAdapter,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.contentassist,StyledTextContentAdapter,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.controls.autorefresh,AutoRefreshControl,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.controls.autorefresh,AutoRefreshMenuListener,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.controls.autorefresh,AutoRefreshJob,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.controls.bool,BooleanStyleDecorator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.controls.finder,AdvancedList,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.controls.finder,AdvancedList,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ui.controls.finder,AdvancedListItem,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.controls.folders,ITabbedFolderContainer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.controls.folders,TabbedFolderComposite,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.controls.folders,TabbedFolderComposite,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.controls.folders,FolderPane,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.controls.folders,TabbedFolderList,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.controls.folders,TabbedFolderList,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.controls.folders,TabbedFolderList,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ui.controls.folders,ListElement,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.controls.folders,TopNavigationElement,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.controls.folders,BottomNavigationElement,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.controls.folders,TabbedFolderPage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.controls.folders,TabState,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ui.css,CustomCompositeElementHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.css,CustomSelectedTabFillHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.css,CustomUnselectedTabHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.css,DBStyles,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.css,DOMElementProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.css,DOMElementProvider,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.css,VerticalFolderElement,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,AbstractPopupPanel,Unexploited Encapsulation
dbeaver,org.jkiss.dbeaver.ui.dialogs,AbstractPopupPanel,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.dialogs,AbstractPopupPanel,Missing Hierarchy
dbeaver,org.jkiss.dbeaver.ui.dialogs,ActiveWizard,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,ActiveWizard,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.dialogs,ActiveWizardPage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,ApplicationErrorSupportProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,BaseProgressDialog,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,BaseProgressDialog,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.dialogs,BaseTitleDialog,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,BaseWizard,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,BlockingPopupDialog,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,BlockingPopupDialog,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,ConfirmationDialog,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.dialogs,ConfirmationDialog,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.dialogs,ConnectionLostDialog,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,ConnectionLostDialog,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.dialogs,DetailsViewDialog,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,DetailsViewDialog,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.dialogs,DialogUtils,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.dialogs,EditTextDialog,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.dialogs,EditTextDialog,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.dialogs,EditUserDialog,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.dialogs,HelpEnabledDialog,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,IActiveWizard,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,IConnectionWizard,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,InformationDialog,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,IWizardPageActive,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,IWizardPageNavigable,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,MessageBoxBuilder,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.dialogs,MessageBoxModern,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.dialogs,MessageBoxModern,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.dialogs,MultiPageWizardDialog,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ui.dialogs,Reply,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.dialogs,StandardErrorDialog,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dialogs,StandardErrorDialog,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.dialogs,ViewExceptionDialog,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.dialogs,BaseAuthDialog,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.dnd,DatabaseObjectTransfer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dnd,DatabaseObjectTransfer,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.dnd,LocalObjectTransfer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dnd,TreeNodeTransfer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.dnd,TreeNodeTransfer,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.internal,UIActivator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.internal,UIMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.internal,UIConnectionMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.internal,UINavigatorActivator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.internal,UINavigatorMessages,Deficient Encapsulation
